member_id,gender,age,prefecture_code,join_date,leave_date,member_rank,annual_spend,has_spouse,email_optin,registration_channel
M0000381,2,14,11,2023-02-06,,BRONZE,83178,0,0,WEB
M0000382,2,29,40,2015-05-29,,BRONZE,35690,0,0,WEB
M0000383,2,33,40,2020-10-29,,BRONZE,19560,1,1,STORE
M0000384,2,33,43,2013-03-10,2022-08-28,BRONZE,37506,0,0,APP
M0000385,1,41,13,2020-02-20,,BRONZE,132454,1,1,PHONE
M0000386,9,64,32,2016-07-19,,GOLD,294092,0,1,STORE
M0000387,2,54,14,2024-10-29,,BRONZE,10201,1,1,WEB
M0000388,9,23,43,2021-05-15,2025-12-31,BRONZE,42972,0,0,STORE
M0000389,1,52,14,2011-03-05,,BRONZE,32080,1,1,WEB
M0000390,2,51,13,2023-12-08,,BRONZE,44464,1,1,WEB
M0000391,2,26,23,2021-08-02,,GOLD,345621,0,1,WEB
M0000392,1,54,27,2013-06-12,,GOLD,286661,1,1,WEB
M0000393,2,37,16,2014-07-10,,BRONZE,39175,0,1,WEB
M0000394,2,16,12,2012-10-05,,BRONZE,68558,0,1,WEB
M0000395,1,48,04,2014-12-18,,BRONZE,51919,1,0,WEB
M0000396,2,44,27,2025-02-06,,PLATINUM,731674,1,0,APP
M0000397,2,36,07,2024-06-08,,BRONZE,101433,1,1,WEB
M0000398,1,39,14,2018-10-25,,BRONZE,122844,0,1,PHONE
M0000399,2,28,47,2015-10-18,,BRONZE,51057,0,0,APP
M0000400,1,50,10,2015-11-08,,BRONZE,38876,1,1,APP
M0000401,1,39,01,2025-04-24,,BRONZE,65108,1,1,WEB
M0000402,2,43,32,2013-03-10,2022-03-13,PLATINUM,718387,1,1,WEB
M0000403,2,46,28,2022-02-13,2025-12-31,BRONZE,74526,1,1,STORE
M0000404,1,20,28,2025-12-04,2025-12-31,BRONZE,17842,0,1,STORE
M0000405,9,25,27,2023-09-08,,BRONZE,58984,0,1,WEB
M0000406,2,2,04,2021-07-04,,BRONZE,29308,0,0,WEB
M0000407,1,50,40,2024-05-25,2025-12-31,PLATINUM,1201261,1,1,STORE
M0000408,2,19,13,2013-06-27,,SILVER,103578,1,1,APP
M0000409,1,42,24,2025-09-27,2025-12-31,GOLD,274151,1,1,WEB
M0000410,9,46,13,2011-06-18,,GOLD,663852,1,0,WEB
M0000411,2,50,03,2010-03-22,,SILVER,112155,0,1,STORE
M0000412,2,20,13,2013-03-10,,SILVER,127800,1,1,APP
M0000413,1,39,11,2019-09-29,2025-04-17,SILVER,165250,0,0,APP
M0000414,2,68,31,2013-12-18,2018-12-19,SILVER,113717,1,1,APP
M0000415,1,69,13,2020-02-20,,SILVER,317779,0,1,STORE
M0000416,1,57,02,2011-10-12,,SILVER,136378,0,1,WEB
M0000417,1,46,01,2021-02-25,2025-12-31,BRONZE,37255,0,1,WEB
M0000418,2,23,32,2013-09-04,,SILVER,100390,0,1,WEB
M0000419,1,52,13,2018-05-18,,BRONZE,30826,1,0,STORE
M0000420,2,37,21,2011-11-14,2017-06-14,SILVER,110549,1,1,APP
M0000421,2,50,11,2025-07-11,,SILVER,105354,1,1,STORE
M0000422,1,29,11,2016-01-17,,SILVER,334301,0,0,STORE
M0000423,1,37,40,2019-09-04,,SILVER,227557,0,1,WEB
M0000424,1,43,40,2017-10-12,,GOLD,588034,1,0,STORE
M0000425,2,44,23,2019-07-11,,GOLD,323801,1,1,WEB
M0000426,2,48,13,2017-04-14,,BRONZE,32266,1,1,WEB
M0000427,1,30,11,2011-03-04,,BRONZE,120418,0,1,STORE
M0000428,2,17,12,2023-04-08,,BRONZE,27128,0,0,WEB
M0000429,1,68,23,2020-04-12,,BRONZE,94645,1,0,WEB
M0000430,2,82,13,2014-01-24,,BRONZE,38362,1,1,WEB
M0000431,2,48,40,2011-05-07,2014-07-07,GOLD,642013,0,0,WEB
M0000432,2,17,11,2024-03-12,,GOLD,356487,0,1,WEB
M0000433,2,27,02,2015-04-28,,BRONZE,22627,0,0,APP
M0000434,2,49,35,2024-07-13,,GOLD,395334,1,1,WEB
M0000435,1,63,28,2022-04-03,,BRONZE,48572,1,1,WEB
M0000436,1,19,03,2025-05-11,,GOLD,220472,0,1,WEB
M0000437,1,38,13,2020-07-23,,SILVER,282444,0,1,WEB
M0000438,2,43,42,2012-11-23,,SILVER,332793,1,1,APP
M0000439,2,55,14,2010-07-27,2013-04-02,BRONZE,21769,1,1,APP
M0000440,2,34,14,2013-12-07,,BRONZE,76480,1,1,APP
M0000441,2,13,27,2017-01-11,2025-12-31,BRONZE,30262,0,1,STORE
M0000442,1,51,13,2019-12-25,,SILVER,169299,1,1,APP
M0000443,2,59,20,2024-05-02,,GOLD,515855,1,1,WEB
M0000444,1,39,27,2012-04-03,,SILVER,417564,1,1,APP
M0000445,1,47,14,2020-02-28,,GOLD,948991,0,1,STORE
M0000446,2,32,27,2011-05-16,,BRONZE,90981,0,1,STORE
M0000447,9,26,45,2017-09-14,,GOLD,452631,0,0,APP
M0000448,2,57,19,2011-03-07,,GOLD,670959,1,0,APP
M0000449,1,47,39,2015-12-25,,BRONZE,136388,1,1,STORE
M0000450,2,48,31,2019-09-13,,SILVER,146185,1,1,PHONE
M0000451,1,66,36,2021-10-28,,BRONZE,12613,1,1,STORE
M0000452,2,22,11,2022-11-16,,BRONZE,28965,0,1,STORE
M0000453,2,31,13,2018-05-24,,BRONZE,21443,1,1,STORE
M0000454,1,43,14,2014-02-21,,SILVER,115637,1,1,APP
M0000455,1,30,14,2024-08-10,,GOLD,413460,0,0,PHONE
M0000456,1,53,08,2024-12-08,,BRONZE,226514,1,0,APP
M0000457,9,37,13,2025-06-25,2025-12-31,GOLD,650656,0,1,WEB
M0000458,2,23,13,2022-09-03,,GOLD,339007,0,0,STORE
M0000459,2,41,04,2022-06-12,2024-07-08,SILVER,241079,1,0,WEB
M0000460,2,43,13,2011-03-29,,PLATINUM,959397,1,1,APP
M0000461,2,56,13,2019-03-01,,GOLD,171935,1,0,PHONE
M0000462,1,47,13,2016-07-08,,BRONZE,36738,1,1,APP
M0000463,2,48,05,2014-02-22,,PLATINUM,705172,0,0,STORE
M0000464,1,45,13,2011-02-02,,BRONZE,19914,1,1,WEB
M0000465,2,37,13,2013-05-31,,BRONZE,239909,0,1,STORE
M0000466,2,28,27,2024-08-23,,BRONZE,30077,0,1,WEB
M0000467,2,45,16,2024-07-16,,SILVER,214990,1,1,PHONE
M0000468,2,34,27,2021-11-19,2025-12-31,PLATINUM,1066288,1,1,WEB
M0000469,1,69,13,2011-08-17,,BRONZE,13656,1,0,APP
M0000470,2,63,36,2020-12-26,,SILVER,182596,1,0,STORE
M0000471,1,51,33,2012-01-11,,BRONZE,22223,1,1,APP
M0000472,2,46,27,2020-12-03,,GOLD,337159,1,1,PHONE
M0000473,1,39,27,2010-07-16,,BRONZE,55271,1,1,STORE
M0000474,1,19,27,2014-07-25,,SILVER,265824,0,1,STORE
M0000475,1,36,08,2011-12-17,,SILVER,210908,1,1,WEB
M0000476,1,42,27,2024-12-08,,BRONZE,51627,1,1,WEB
M0000477,1,44,39,2019-02-06,,PLATINUM,1120621,1,1,STORE
M0000478,2,48,25,2024-10-06,,PLATINUM,595148,1,1,WEB
M0000479,2,56,28,2010-04-29,,SILVER,233888,1,1,STORE
M0000480,1,28,13,2021-10-31,,SILVER,394697,1,0,WEB
M0000481,1,28,33,2017-09-05,,GOLD,474448,1,0,WEB
M0000482,1,65,09,2017-07-03,,BRONZE,23672,1,0,APP
M0000483,2,53,20,2023-12-22,,BRONZE,35605,1,1,APP
M0000484,1,33,13,2010-10-03,,SILVER,228528,1,1,PHONE
M0000485,1,38,07,2025-02-08,2025-12-31,SILVER,256069,1,1,WEB
M0000486,1,38,22,2010-06-15,,SILVER,98441,1,0,WEB
M0000487,2,41,43,2015-10-22,,SILVER,1284202,0,1,WEB
M0000488,1,48,28,2012-03-18,,SILVER,90278,1,0,PHONE
M0000489,2,83,23,2018-05-16,,BRONZE,36325,1,1,STORE
M0000490,2,43,11,2019-07-14,,BRONZE,126313,0,0,PHONE
M0000491,2,51,06,2020-04-10,,BRONZE,63138,0,0,APP
M0000492,2,11,38,2022-10-09,,BRONZE,23597,0,1,WEB
M0000493,2,32,01,2022-01-06,,GOLD,693879,1,1,STORE
M0000494,1,61,27,2025-03-05,,GOLD,359721,1,1,STORE
M0000495,2,47,13,2017-03-12,,BRONZE,42612,1,1,STORE
M0000496,2,43,01,2012-10-21,,SILVER,152727,1,1,PHONE
M0000497,1,51,31,2012-06-28,,BRONZE,85697,0,1,WEB
M0000498,2,73,13,2014-05-30,,SILVER,127870,0,1,APP
M0000499,1,6,40,2019-08-25,,PLATINUM,536140,0,0,WEB
M0000500,2,66,41,2010-11-13,,BRONZE,137765,0,1,APP
M0000501,2,53,23,2025-04-12,,GOLD,455399,0,0,WEB
M0000502,2,56,27,2025-10-28,,BRONZE,23076,1,1,STORE
M0000503,2,40,14,2012-08-21,,BRONZE,109060,0,0,APP
M0000504,2,0,40,2022-06-30,,SILVER,401678,0,1,STORE
M0000505,2,48,13,2019-07-17,,GOLD,355790,1,1,PHONE
M0000506,2,60,02,2017-09-10,2024-05-25,SILVER,148119,0,0,APP
M0000507,1,46,01,2021-10-03,,GOLD,840182,1,1,WEB
M0000508,2,50,12,2019-03-18,,GOLD,820180,1,0,WEB
M0000509,2,33,01,2015-03-07,2020-07-11,SILVER,249450,0,1,WEB
M0000510,1,8,13,2018-12-30,,BRONZE,28118,0,1,WEB
M0000511,1,52,13,2012-03-04,,BRONZE,16040,1,1,WEB
M0000512,2,70,13,2014-01-26,,SILVER,128306,1,1,WEB
M0000513,1,59,13,2025-07-27,,SILVER,118898,1,1,APP
M0000514,1,6,10,2012-12-19,,BRONZE,9775,0,1,PHONE
M0000515,1,14,13,2019-07-29,,BRONZE,89056,0,0,WEB
M0000516,1,26,02,2014-10-02,,BRONZE,138293,0,1,APP
M0000517,1,13,13,2017-06-09,,BRONZE,23500,0,1,WEB
M0000518,2,41,13,2013-12-15,,SILVER,266000,1,1,STORE
M0000519,1,47,13,2019-02-06,,GOLD,343350,1,1,WEB
M0000520,2,16,23,2018-12-03,,GOLD,171745,0,1,WEB
M0000521,2,53,12,2019-11-19,,PLATINUM,1366729,1,1,STORE
M0000522,1,50,22,2014-12-07,,SILVER,139607,1,0,APP
M0000523,1,31,13,2019-04-06,2025-11-29,BRONZE,43100,0,1,STORE
M0000524,2,37,01,2021-08-30,,SILVER,221875,1,1,APP
M0000525,1,7,18,2021-07-09,,GOLD,152886,0,0,WEB
M0000526,1,34,14,2019-02-02,,SILVER,273599,1,0,STORE
M0000527,9,40,13,2014-10-15,,SILVER,518892,1,1,WEB
M0000528,9,43,13,2018-07-08,,SILVER,106403,0,0,WEB
M0000529,2,46,13,2018-08-04,2021-04-19,BRONZE,14359,1,1,WEB
M0000530,1,44,34,2025-03-22,,BRONZE,85238,1,0,WEB
M0000531,2,36,40,2016-01-13,2018-04-26,BRONZE,49016,0,1,APP
M0000532,2,45,23,2015-02-28,,BRONZE,16868,1,1,STORE
M0000533,1,57,18,2021-12-31,,GOLD,572843,0,1,STORE
M0000534,2,38,40,2020-03-01,,BRONZE,57705,1,1,WEB
M0000535,1,45,12,2016-10-31,2025-09-17,BRONZE,18905,1,1,WEB
M0000536,1,37,13,2010-01-01,2017-09-07,GOLD,475010,1,1,STORE
M0000537,2,29,23,2021-04-12,,GOLD,329155,0,0,WEB
M0000538,1,49,13,2021-10-16,,SILVER,185288,0,1,WEB
M0000539,1,31,27,2024-11-19,,BRONZE,73867,0,1,WEB
M0000540,2,47,14,2018-01-15,,BRONZE,23431,1,1,PHONE
M0000541,9,40,08,2018-03-30,2021-12-10,SILVER,189158,1,0,STORE
M0000542,2,35,03,2013-05-02,,GOLD,501691,1,1,WEB
M0000543,2,34,15,2017-05-10,,BRONZE,63305,0,1,STORE
M0000544,9,31,13,2010-01-09,,GOLD,275095,1,1,APP
M0000545,1,12,47,2018-01-05,2025-12-31,SILVER,140065,0,1,WEB
M0000546,1,47,13,2021-04-24,2025-12-31,SILVER,722500,1,1,WEB
M0000547,1,44,25,2022-07-29,,BRONZE,31655,1,1,PHONE
M0000548,1,54,10,2020-08-08,,GOLD,618450,1,1,APP
M0000549,2,31,01,2022-11-20,,SILVER,183397,1,1,STORE
M0000550,1,72,11,2020-08-24,,BRONZE,8113,1,0,WEB
M0000551,2,34,16,2022-06-24,,BRONZE,100417,0,1,WEB
M0000552,1,25,10,2016-12-31,,BRONZE,104342,0,1,APP
M0000553,1,23,13,2019-08-21,,BRONZE,27761,0,1,APP
M0000554,2,11,20,2020-03-25,2025-06-29,BRONZE,42413,0,1,WEB
M0000555,1,66,13,2019-03-01,2023-02-13,BRONZE,57756,1,1,WEB
M0000556,1,63,23,2019-02-21,,SILVER,48207,1,1,WEB
M0000557,1,50,12,2022-07-06,2025-12-31,SILVER,181110,1,1,APP
M0000558,2,25,25,2013-10-28,,SILVER,188506,1,0,STORE
M0000559,2,71,11,2015-01-26,,SILVER,150698,0,1,WEB
M0000560,2,34,27,2018-04-20,,BRONZE,69503,1,1,STORE
M0000561,1,35,23,2020-04-29,,BRONZE,167326,0,1,APP
M0000562,1,64,27,2018-03-27,,SILVER,118685,1,1,STORE
M0000563,2,51,23,2013-03-11,,SILVER,103303,0,1,WEB
M0000564,2,77,11,2023-03-07,,BRONZE,46857,0,0,PHONE
M0000565,2,44,19,2018-09-25,,GOLD,386188,1,1,WEB
M0000566,2,33,27,2016-12-08,,GOLD,291974,1,1,STORE
M0000567,2,30,27,2024-01-19,,GOLD,388558,0,1,WEB
M0000568,1,9,11,2016-12-23,,SILVER,412150,0,0,APP
M0000569,1,35,13,2012-08-01,2019-08-15,BRONZE,38926,1,1,STORE
M0000570,2,59,27,2025-10-01,,PLATINUM,548560,0,0,WEB
M0000571,1,50,14,2016-02-15,,GOLD,383238,1,1,STORE
M0000572,2,40,23,2024-04-24,,GOLD,520750,1,1,STORE
M0000573,2,23,27,2018-04-09,,GOLD,573927,0,1,STORE
M0000574,2,44,28,2013-11-16,,GOLD,702680,0,1,WEB
M0000575,2,57,33,2016-01-10,,SILVER,234502,1,0,WEB
M0000576,2,47,28,2024-07-25,,BRONZE,67462,1,1,PHONE
M0000577,2,43,14,2025-02-11,,SILVER,181671,1,1,WEB
M0000578,2,26,13,2012-03-17,,SILVER,579480,0,0,STORE
M0000579,2,55,13,2025-10-17,,GOLD,479671,0,0,WEB
M0000580,1,55,28,2023-08-28,,SILVER,129540,0,1,APP
M0000581,2,47,04,2020-05-13,,SILVER,270297,1,1,STORE
M0000582,2,84,13,2012-12-07,,PLATINUM,580161,1,1,APP
M0000583,1,14,27,2019-05-21,2025-12-31,SILVER,74972,0,0,STORE
M0000584,1,36,14,2016-10-23,,BRONZE,37005,1,1,STORE
M0000585,2,40,14,2011-12-29,,SILVER,291109,1,1,PHONE
M0000586,2,32,43,2025-09-29,,BRONZE,23716,1,1,APP
M0000587,1,58,27,2019-08-28,,BRONZE,117430,1,0,APP
M0000588,1,48,13,2011-07-22,,SILVER,113417,1,1,APP
M0000589,1,43,14,2015-06-21,2019-11-20,PLATINUM,955656,0,1,STORE
M0000590,1,54,13,2023-06-09,,BRONZE,72670,1,0,STORE
M0000591,2,40,13,2017-01-28,,BRONZE,13584,0,1,STORE
M0000592,1,94,40,2017-12-01,,SILVER,177128,1,1,APP
M0000593,1,43,14,2012-04-12,,SILVER,531092,1,1,PHONE
M0000594,2,43,13,2011-10-11,2014-02-26,BRONZE,30984,1,0,STORE
M0000595,1,11,01,2025-08-24,,BRONZE,59483,0,1,STORE
M0000596,1,31,23,2025-03-29,,SILVER,209567,1,0,WEB
M0000597,2,60,13,2011-07-12,,PLATINUM,615247,0,1,APP
M0000598,2,17,31,2018-10-15,,BRONZE,11713,0,1,APP
M0000599,9,3,14,2020-11-23,,SILVER,46775,0,1,PHONE
M0000600,2,41,43,2024-02-03,,GOLD,417536,0,1,STORE
M0000601,2,63,39,2018-12-15,,BRONZE,25090,1,1,APP
M0000602,2,41,11,2023-11-28,,GOLD,358450,1,0,WEB
M0000603,2,34,27,2011-12-08,,BRONZE,322170,1,1,STORE
M0000604,2,8,26,2010-03-27,,BRONZE,27760,0,1,WEB
M0000605,9,48,40,2017-06-09,,BRONZE,106688,0,1,STORE
M0000606,2,51,13,2014-03-28,,BRONZE,142929,0,1,WEB
M0000607,2,10,28,2022-01-31,,GOLD,155301,0,0,WEB
M0000608,1,59,23,2015-05-23,2022-04-25,SILVER,203609,0,0,APP
M0000609,2,53,30,2016-07-06,,GOLD,446555,1,0,STORE
M0000610,1,59,09,2018-07-23,,GOLD,320167,0,0,WEB
M0000611,2,50,33,2025-05-20,,BRONZE,26472,1,1,APP
M0000612,2,51,10,2011-02-24,,PLATINUM,656726,1,0,WEB
M0000613,9,49,12,2018-11-04,,GOLD,732588,1,0,WEB
M0000614,9,55,23,2016-03-23,,BRONZE,60249,1,1,WEB
M0000615,1,9,46,2010-07-30,,GOLD,290698,0,1,WEB
M0000616,2,14,43,2023-01-13,,GOLD,424710,0,0,APP
M0000617,2,27,30,2024-08-16,,SILVER,254307,0,0,APP
M0000618,1,38,18,2012-10-09,,BRONZE,211283,0,1,APP
M0000619,1,47,28,2022-02-26,,BRONZE,68971,0,1,STORE
M0000620,1,46,27,2021-03-22,,PLATINUM,839749,0,1,WEB
M0000621,2,59,33,2021-04-14,,SILVER,313817,1,1,APP
M0000622,2,60,13,2017-05-14,,GOLD,371015,1,0,APP
M0000623,9,25,27,2015-02-15,,GOLD,343454,0,1,STORE
M0000624,2,44,40,2011-02-18,,BRONZE,261880,1,1,STORE
M0000625,9,26,28,2010-07-24,,PLATINUM,755232,0,1,WEB
M0000626,1,37,28,2012-11-02,,SILVER,417846,1,1,WEB
M0000627,2,45,13,2018-06-12,2025-12-31,SILVER,428634,1,0,WEB
M0000628,1,37,13,2012-04-04,,BRONZE,32015,1,0,APP
M0000629,2,81,27,2020-12-26,,BRONZE,123139,1,1,WEB
M0000630,2,50,14,2019-12-01,,BRONZE,50587,0,1,APP
M0000631,2,30,13,2015-07-07,,BRONZE,39757,1,1,STORE
M0000632,2,73,05,2011-05-26,,BRONZE,66522,1,0,STORE
M0000633,1,34,27,2018-04-12,,BRONZE,46247,0,0,STORE
M0000634,1,42,14,2023-03-03,,SILVER,187325,1,1,WEB
M0000635,1,32,14,2016-04-20,,GOLD,573159,0,1,PHONE
M0000636,1,68,23,2022-11-28,,BRONZE,40057,0,1,WEB
M0000637,2,38,31,2014-07-31,2023-01-23,BRONZE,70222,0,0,APP
M0000638,2,43,13,2011-04-13,,SILVER,143825,1,0,WEB
M0000639,2,60,14,2020-05-26,,SILVER,114327,1,1,STORE
M0000640,2,50,05,2024-03-18,,SILVER,152680,0,0,STORE
M0000641,2,39,13,2024-02-20,,PLATINUM,606536,1,1,WEB
M0000642,2,59,25,2025-05-07,,BRONZE,14106,1,1,WEB
M0000643,1,83,43,2011-09-22,,SILVER,177666,1,1,STORE
M0000644,1,45,01,2010-09-12,,GOLD,502855,0,1,APP
M0000645,2,42,43,2019-02-11,,SILVER,101900,1,1,STORE
M0000646,2,43,40,2025-03-16,,SILVER,125824,1,1,WEB
M0000647,1,62,40,2025-12-19,,PLATINUM,731270,1,0,WEB
M0000648,2,30,13,2014-06-22,,BRONZE,28587,0,0,PHONE
M0000649,2,35,13,2016-01-02,,BRONZE,82920,0,0,WEB
M0000650,1,14,27,2020-08-20,,BRONZE,70065,0,1,STORE
M0000651,1,20,11,2024-08-14,,GOLD,409520,1,1,WEB
M0000652,2,31,23,2012-10-18,2017-07-13,GOLD,433432,0,1,STORE
M0000653,2,39,27,2025-08-11,,BRONZE,64205,1,1,WEB
M0000654,1,70,01,2023-01-30,,SILVER,225191,1,0,PHONE
M0000655,2,49,27,2011-02-02,,SILVER,144760,1,1,STORE
M0000656,1,24,14,2023-06-22,,BRONZE,48521,0,1,WEB
M0000657,2,28,27,2020-04-07,2025-12-31,GOLD,617083,0,0,STORE
M0000658,1,63,06,2025-08-27,,BRONZE,56325,0,0,WEB
M0000659,2,59,23,2013-05-08,,GOLD,582400,1,1,PHONE
M0000660,1,40,10,2025-11-18,2025-12-31,GOLD,188391,1,1,WEB
M0000661,1,32,13,2010-10-05,,BRONZE,97757,1,1,APP
M0000662,2,59,11,2011-03-20,,SILVER,240642,1,0,APP
M0000663,1,23,44,2017-03-01,,SILVER,106487,0,1,WEB
M0000664,1,47,13,2020-07-12,,BRONZE,18424,1,0,PHONE
M0000665,1,79,40,2012-09-02,,BRONZE,24501,0,1,PHONE
M0000666,2,43,13,2014-05-15,2023-01-09,GOLD,405965,0,1,APP
M0000667,2,27,13,2016-03-28,,SILVER,230954,0,1,STORE
M0000668,9,47,11,2012-01-04,,SILVER,135962,1,1,APP
M0000669,1,32,13,2012-10-25,,BRONZE,47462,0,1,WEB
M0000670,1,16,23,2012-05-19,,SILVER,54090,0,0,PHONE
M0000671,1,52,38,2025-04-07,,SILVER,322562,1,1,WEB
M0000672,2,59,27,2024-12-25,,BRONZE,57344,1,1,APP
M0000673,9,35,13,2020-01-22,,BRONZE,11419,1,0,APP
M0000674,2,34,25,2020-12-09,,BRONZE,20736,1,1,PHONE
M0000675,2,24,11,2012-03-12,,SILVER,112982,0,1,APP
M0000676,1,37,33,2010-10-22,2018-08-12,BRONZE,49420,1,0,APP
M0000677,2,30,14,2016-01-13,2017-08-02,GOLD,675291,1,1,APP
M0000678,2,23,01,2025-09-30,,BRONZE,81294,0,1,STORE
M0000679,1,72,38,2017-08-24,,GOLD,254402,1,1,WEB
M0000680,1,48,13,2022-12-04,2024-01-27,BRONZE,37289,1,1,PHONE
M0000681,1,50,21,2015-12-02,,SILVER,176620,1,1,STORE
M0000682,1,55,12,2014-12-12,,SILVER,141563,1,0,APP
M0000683,1,53,24,2022-12-30,,SILVER,262580,1,1,WEB
M0000684,2,33,13,2017-07-14,,PLATINUM,999046,0,0,STORE
M0000685,2,45,11,2021-09-17,,BRONZE,31350,1,0,STORE
M0000686,1,35,13,2021-08-17,2025-12-31,BRONZE,72392,1,1,PHONE
M0000687,1,47,43,2021-08-20,,BRONZE,39741,1,1,WEB
M0000688,9,46,13,2020-10-25,,SILVER,236253,1,1,STORE
M0000689,2,33,13,2022-12-14,,GOLD,228672,1,1,WEB
M0000690,2,17,35,2017-05-30,,BRONZE,64844,0,0,STORE
M0000691,1,42,14,2014-11-07,,GOLD,425700,1,1,STORE
M0000692,2,37,01,2018-03-14,,BRONZE,42824,1,1,WEB
M0000693,1,8,14,2015-03-12,,PLATINUM,910466,0,1,APP
M0000694,1,49,12,2010-09-10,,BRONZE,22905,0,1,APP
M0000695,2,56,27,2015-10-16,2020-03-24,PLATINUM,1809688,1,1,APP
M0000696,2,83,11,2018-01-04,,SILVER,183587,1,1,APP
M0000697,2,33,23,2018-04-30,,PLATINUM,860322,1,1,WEB
M0000698,2,31,14,2015-06-12,,SILVER,151949,0,0,STORE
M0000699,2,21,27,2021-08-10,,BRONZE,108126,1,1,APP
M0000700,1,44,13,2014-07-24,2019-04-17,GOLD,554209,1,1,APP
M0000701,1,43,07,2020-05-12,2023-04-19,SILVER,195088,0,0,APP
M0000702,1,26,13,2014-04-25,2018-11-21,BRONZE,118879,0,0,STORE
M0000703,1,37,14,2025-10-14,,SILVER,246370,1,1,APP
M0000704,2,6,14,2020-05-20,,GOLD,262009,0,0,APP
M0000705,1,56,11,2018-11-29,,SILVER,433079,0,1,STORE
M0000706,2,27,06,2016-11-13,2018-12-25,BRONZE,25615,1,0,WEB
M0000707,2,39,11,2022-02-04,2025-12-31,GOLD,754780,1,0,APP
M0000708,2,16,32,2016-10-24,,BRONZE,46170,0,1,APP
M0000709,1,30,04,2022-11-08,,BRONZE,39780,1,1,APP
M0000710,2,35,26,2012-07-19,,BRONZE,77120,0,1,WEB
M0000711,9,40,08,2023-02-15,,BRONZE,27087,1,1,WEB
M0000712,2,48,13,2025-05-23,,SILVER,233127,0,1,APP
M0000713,2,64,45,2013-11-18,,BRONZE,78241,1,0,WEB
M0000714,2,52,20,2013-08-01,,BRONZE,115410,1,1,STORE
M0000715,2,56,28,2025-04-12,,BRONZE,25762,1,1,STORE
M0000716,1,65,13,2016-07-01,,GOLD,799653,0,1,WEB
M0000717,2,50,13,2021-02-15,,SILVER,121103,1,1,STORE
M0000718,1,39,01,2013-01-16,,SILVER,228666,0,1,WEB
M0000719,2,57,40,2016-11-03,,SILVER,184162,1,0,WEB
M0000720,9,58,03,2021-04-02,2025-09-14,BRONZE,52427,0,1,PHONE
M0000721,2,51,40,2024-04-26,2025-12-02,GOLD,208349,1,1,STORE
M0000722,1,15,23,2016-12-23,,BRONZE,81984,0,1,PHONE
M0000723,1,26,27,2011-03-16,,BRONZE,24806,0,1,STORE
M0000724,9,35,13,2016-08-14,2017-10-10,BRONZE,31307,1,1,APP
M0000725,1,53,13,2020-04-15,,BRONZE,79459,0,1,WEB
M0000726,1,40,24,2024-01-02,,BRONZE,44681,0,1,WEB
M0000727,1,59,28,2023-05-06,,SILVER,73622,1,1,WEB
M0000728,1,62,42,2022-02-25,,BRONZE,14109,0,1,WEB
M0000729,2,60,16,2012-08-24,,BRONZE,39960,1,0,PHONE
M0000730,2,60,18,2018-04-27,,SILVER,79499,1,0,STORE
M0000731,1,22,23,2019-03-21,,SILVER,154768,0,1,STORE
M0000732,1,48,24,2017-07-01,,GOLD,385928,1,1,STORE
M0000733,1,30,41,2024-10-08,,BRONZE,169785,1,1,WEB
M0000734,1,12,08,2025-05-11,,GOLD,126449,0,1,PHONE
M0000735,1,35,13,2013-05-13,,SILVER,201788,1,1,APP
M0000736,2,63,12,2025-04-21,,SILVER,146705,1,0,WEB
M0000737,1,48,13,2023-07-18,,BRONZE,211885,0,1,STORE
M0000738,1,74,13,2021-04-11,,SILVER,264513,1,1,WEB
M0000739,1,43,05,2016-02-08,,BRONZE,32010,1,1,APP
M0000740,1,82,26,2022-03-01,,SILVER,87713,0,1,STORE
M0000741,1,43,13,2019-05-19,2024-01-29,SILVER,100005,1,1,PHONE
M0000742,1,40,13,2024-05-21,,BRONZE,26383,1,0,PHONE
M0000743,2,18,34,2021-05-19,,BRONZE,29028,0,1,WEB
M0000744,1,59,13,2025-06-06,,GOLD,586194,0,0,WEB
M0000745,2,31,13,2016-09-15,,SILVER,132353,1,0,APP
M0000746,2,29,08,2011-04-26,,SILVER,147441,1,1,STORE
M0000747,1,62,29,2017-11-15,,PLATINUM,608680,1,1,STORE
M0000748,1,60,23,2025-12-16,,BRONZE,176506,1,1,STORE
M0000749,2,59,23,2020-06-25,,SILVER,194268,1,1,STORE
M0000750,2,34,14,2021-04-01,,GOLD,342854,1,0,STORE
M0000751,1,39,27,2020-01-03,,BRONZE,90151,1,0,PHONE
M0000752,1,39,16,2019-06-27,,BRONZE,139335,0,1,STORE
M0000753,1,53,30,2010-12-25,,GOLD,372012,1,0,WEB
M0000754,2,66,14,2016-08-11,,BRONZE,85506,1,1,WEB
M0000755,2,46,27,2011-05-21,,BRONZE,19855,1,0,PHONE
M0000756,1,74,27,2015-05-20,2023-05-18,BRONZE,21874,1,0,STORE
M0000757,1,55,13,2021-07-08,,GOLD,712289,1,0,STORE
M0000758,2,36,14,2022-11-13,2024-07-26,SILVER,134222,0,1,WEB
M0000759,1,54,13,2013-07-30,,BRONZE,30713,1,1,PHONE
M0000760,2,69,20,2020-06-21,,BRONZE,29492,1,0,STORE
M0000761,2,74,27,2013-08-16,,BRONZE,26435,1,1,PHONE
M0000762,1,60,05,2013-03-18,,SILVER,68543,1,1,WEB
M0000763,1,40,28,2025-05-12,,GOLD,264513,1,1,WEB
