transaction_id,member_id,transaction_date,store_code,product_category,quantity,amount,payment_method
T0000000377,M0000025,2012-01-11,S005,FOOD,6,6884,CREDIT
T0000000378,M0000223,2012-01-11,S007,HOME,2,20553,EMONEY
T0000000379,M0000136,2012-01-12,S047,APPAREL,2,20919,EMONEY
T0000000380,M0000248,2012-01-15,S038,BOOKS,1,17751,EMONEY
T0000000381,M0000248,2012-01-17,S049,FOOD,2,12096,CREDIT
T0000000382,M0000048,2012-01-18,S023,FOOD,7,9518,DEBIT
T0000000383,M0000136,2012-01-19,S020,APPAREL,3,26455,CREDIT
T0000000384,M0000249,2012-01-19,S049,APPAREL,2,4156,DEBIT
T0000000385,M0000248,2012-01-20,S019,FOOD,5,12538,CASH
T0000000386,M0000048,2012-01-23,S008,DAILY,5,3444,CREDIT
T0000000387,M0000223,2012-01-23,S020,APPAREL,1,15086,CREDIT
T0000000388,M0000290,2012-01-23,S034,ELECTRONICS,1,12693,DEBIT
T0000000389,M0000048,2012-01-26,S024,FOOD,3,12426,CASH
T0000000390,M0000136,2012-01-28,S020,HOME,1,43754,CREDIT
T0000000391,M0000136,2012-01-29,S002,DAILY,2,2826,CREDIT
T0000000392,M0000084,2012-01-30,S024,FOOD,5,3214,CASH
T0000000393,M0000126,2012-01-31,S034,FOOD,5,614,CASH
T0000000394,M0000071,2012-02-02,S020,DAILY,3,5285,CREDIT
T0000000395,M0000071,2012-02-02,S049,ELECTRONICS,1,36005,CREDIT
T0000000396,M0000150,2012-02-02,S041,APPAREL,1,7623,EMONEY
T0000000397,M0000150,2012-02-03,S018,DAILY,4,4289,CREDIT
T0000000398,M0000084,2012-02-04,S018,APPAREL,3,2351,CASH
T0000000399,M0000048,2012-02-05,S037,FOOD,3,681,EMONEY
T0000000400,M0000029,2012-02-07,S035,HOME,2,3074,EMONEY
T0000000401,M0000042,2012-02-08,S039,BOOKS,4,6,EMONEY
T0000000402,M0000290,2012-02-08,S009,FOOD,2,4036,CREDIT
T0000000403,M0000084,2012-02-09,S035,APPAREL,1,14994,CREDIT
T0000000404,M0000071,2012-02-10,S035,ELECTRONICS,1,32378,DEBIT
T0000000405,M0000249,2012-02-11,S018,FOOD,4,3440,CREDIT
T0000000406,M0000022,2012-02-13,S045,HOME,1,17737,CASH
T0000000407,M0000136,2012-02-14,S042,FOOD,6,746,CREDIT
T0000000408,M0000249,2012-02-14,S004,FOOD,4,3292,CREDIT
T0000000409,M0000150,2012-02-15,S031,FOOD,4,6437,CREDIT
T0000000410,M0000136,2012-02-16,S014,ELECTRONICS,1,35869,EMONEY
T0000000411,M0000150,2012-02-16,S023,HOME,3,34442,EMONEY
T0000000412,M0000136,2012-02-17,S001,DAILY,5,2775,CASH
T0000000413,M0000217,2012-02-17,S004,FOOD,4,1272,CREDIT
T0000000414,M0000248,2012-02-18,S049,FOOD,4,1956,CREDIT
T0000000415,M0000136,2012-02-19,S029,APPAREL,3,34708,EMONEY
T0000000416,M0000150,2012-02-19,S029,FOOD,5,18284,CREDIT
T0000000417,M0000079,2012-02-20,S039,DAILY,3,22710,CREDIT
T0000000418,M0000223,2012-02-22,S023,FOOD,1,3253,CREDIT
T0000000419,M0000025,2012-02-23,S040,ELECTRONICS,1,26176,EMONEY
T0000000420,M0000042,2012-02-26,S038,FOOD,2,326,CASH
T0000000421,M0000150,2012-02-26,S016,DAILY,2,8851,CREDIT
T0000000422,M0000048,2012-02-28,S047,HOME,1,41446,CREDIT
T0000000423,M0000128,2012-02-28,S010,DAILY,5,5221,CREDIT
T0000000424,M0000084,2012-03-01,S041,APPAREL,1,8527,CASH
T0000000425,M0000253,2012-03-01,S050,ELECTRONICS,1,2865,CASH
T0000000426,M0000150,2012-03-02,S016,FOOD,4,10012,CREDIT
T0000000427,M0000029,2012-03-03,S038,FOOD,3,1291,DEBIT
T0000000428,M0000253,2012-03-03,S015,HOME,2,57990,CREDIT
T0000000429,M0000136,2012-03-04,S029,HOME,2,36906,EMONEY
T0000000430,M0000290,2012-03-05,S032,FOOD,3,1032,CREDIT
T0000000431,M0000150,2012-03-06,S017,HOME,2,24542,DEBIT
T0000000432,M0000048,2012-03-07,S034,ELECTRONICS,2,42695,CREDIT
T0000000433,M0000150,2012-03-07,S015,HOME,3,52774,CREDIT
T0000000434,M0000048,2012-03-08,S021,FOOD,7,14775,CREDIT
T0000000435,M0000042,2012-03-10,S014,FOOD,5,77,EMONEY
T0000000436,M0000022,2012-03-12,S007,ELECTRONICS,1,31368,EMONEY
T0000000437,M0000128,2012-03-12,S036,FOOD,3,4128,EMONEY
T0000000438,M0000249,2012-03-12,S004,APPAREL,2,11706,CREDIT
T0000000439,M0000249,2012-03-12,S017,APPAREL,2,3475,CASH
T0000000440,M0000126,2012-03-13,S049,APPAREL,2,3066,CREDIT
T0000000441,M0000150,2012-03-13,S003,DAILY,1,1857,EMONEY
T0000000442,M0000048,2012-03-14,S012,HOME,1,13132,CREDIT
T0000000443,M0000079,2012-03-14,S013,APPAREL,2,10375,CREDIT
T0000000444,M0000184,2012-03-14,S034,ELECTRONICS,1,92655,CREDIT
T0000000445,M0000052,2012-03-16,S001,APPAREL,1,5207,CASH
T0000000446,M0000084,2012-03-17,S045,FOOD,5,3636,DEBIT
T0000000447,M0000079,2012-03-18,S031,HOME,3,16362,CREDIT
T0000000448,M0000131,2012-03-18,S050,BOOKS,3,21751,CREDIT
T0000000449,M0000256,2012-03-20,S031,DAILY,3,5007,CREDIT
T0000000450,M0000136,2012-03-21,S020,FOOD,6,9805,CASH
T0000000451,M0000175,2012-03-21,S024,FOOD,2,8541,CASH
T0000000452,M0000248,2012-03-21,S044,APPAREL,1,21511,EMONEY
T0000000453,M0000136,2012-03-22,S036,BOOKS,1,1541,DEBIT
T0000000454,M0000029,2012-03-23,S014,FOOD,7,1317,CASH
T0000000455,M0000184,2012-03-24,S037,APPAREL,3,82229,CREDIT
T0000000456,M0000184,2012-03-25,S050,DAILY,1,7137,CASH
T0000000457,M0000249,2012-03-25,S019,FOOD,2,3788,CASH
T0000000458,M0000084,2012-03-29,S023,BOOKS,3,5345,CREDIT
T0000000459,M0000131,2012-03-29,S025,FOOD,5,3219,CREDIT
T0000000460,M0000131,2012-03-29,S040,HOME,3,3598,DEBIT
T0000000461,M0000150,2012-03-29,S040,BOOKS,3,4754,CREDIT
T0000000462,M0000042,2012-03-31,S049,FOOD,7,145,CASH
T0000000463,M0000154,2012-04-01,S023,APPAREL,3,2641,CREDIT
T0000000464,M0000223,2012-04-01,S022,APPAREL,2,15062,CREDIT
T0000000465,M0000249,2012-04-01,S030,DAILY,1,1813,CREDIT
T0000000466,M0000029,2012-04-02,S028,FOOD,5,2420,CREDIT
T0000000467,M0000136,2012-04-02,S042,FOOD,1,5776,EMONEY
T0000000468,M0000154,2012-04-02,S023,BOOKS,4,10552,DEBIT
T0000000469,M0000253,2012-04-02,S023,DAILY,2,12793,POINT
T0000000470,M0000256,2012-04-02,S047,FOOD,2,18013,CREDIT
T0000000471,M0000079,2012-04-03,S046,APPAREL,2,47800,DEBIT
T0000000472,M0000084,2012-04-03,S046,APPAREL,1,17466,CREDIT
T0000000473,M0000128,2012-04-03,S024,BOOKS,4,2454,DEBIT
T0000000474,M0000150,2012-04-03,S018,HOME,1,19761,EMONEY
T0000000475,M0000150,2012-04-03,S018,FOOD,1,11794,EMONEY
T0000000476,M0000150,2012-04-03,S023,ELECTRONICS,1,38153,EMONEY
T0000000477,M0000248,2012-04-03,S010,DAILY,1,13497,DEBIT
T0000000478,M0000249,2012-04-03,S012,FOOD,3,1804,EMONEY
T0000000479,M0000126,2012-04-04,S017,BOOKS,3,1212,CREDIT
T0000000480,M0000052,2012-04-05,S019,HOME,3,5421,POINT
T0000000481,M0000150,2012-04-06,S019,BOOKS,2,13069,CREDIT
T0000000482,M0000084,2012-04-07,S011,FOOD,6,2578,CREDIT
T0000000483,M0000150,2012-04-07,S012,HOME,3,100663,CREDIT
T0000000484,M0000048,2012-04-09,S030,APPAREL,1,18796,CREDIT
T0000000485,M0000256,2012-04-09,S006,FOOD,3,7890,CREDIT
T0000000486,M0000048,2012-04-12,S049,BOOKS,3,3693,CREDIT
T0000000487,M0000256,2012-04-12,S049,FOOD,4,11370,DEBIT
T0000000488,M0000256,2012-04-12,S026,FOOD,4,3740,CREDIT
T0000000489,M0000256,2012-04-12,S002,ELECTRONICS,1,39092,CASH
T0000000490,M0000048,2012-04-13,S028,APPAREL,3,14046,EMONEY
T0000000491,M0000048,2012-04-14,S020,ELECTRONICS,1,82995,DEBIT
T0000000492,M0000248,2012-04-14,S042,FOOD,3,5710,DEBIT
T0000000493,M0000079,2012-04-16,S029,DAILY,3,20742,CASH
T0000000494,M0000136,2012-04-16,S030,FOOD,2,5551,CREDIT
T0000000495,M0000249,2012-04-17,S010,APPAREL,3,9663,EMONEY
T0000000496,M0000029,2012-04-18,S029,ELECTRONICS,1,10900,EMONEY
T0000000497,M0000154,2012-04-18,S034,DAILY,1,10448,DEBIT
T0000000498,M0000256,2012-04-18,S011,HOME,2,12392,CREDIT
T0000000499,M0000025,2012-04-19,S020,APPAREL,1,5697,EMONEY
T0000000500,M0000084,2012-04-19,S026,DAILY,3,4993,CREDIT
T0000000501,M0000249,2012-04-19,S030,APPAREL,1,12473,POINT
T0000000502,M0000084,2012-04-21,S013,FOOD,12,7009,EMONEY
T0000000503,M0000154,2012-04-21,S032,DAILY,6,5809,CASH
T0000000504,M0000025,2012-04-22,S017,APPAREL,2,1885,EMONEY
T0000000505,M0000071,2012-04-22,S024,ELECTRONICS,1,54125,DEBIT
T0000000506,M0000253,2012-04-22,S032,FOOD,2,23485,EMONEY
T0000000507,M0000184,2012-04-23,S007,HOME,2,52480,CREDIT
T0000000508,M0000249,2012-04-23,S023,APPAREL,1,9790,CREDIT
T0000000509,M0000256,2012-04-24,S050,APPAREL,2,36781,DEBIT
T0000000510,M0000260,2012-04-24,S034,FOOD,5,5910,EMONEY
T0000000511,M0000278,2012-04-24,S040,FOOD,4,52029,CREDIT
T0000000512,M0000280,2012-04-24,S011,FOOD,2,9207,CREDIT
T0000000513,M0000025,2012-04-25,S035,BOOKS,8,4944,CASH
T0000000514,M0000249,2012-04-26,S009,FOOD,6,12296,CREDIT
T0000000515,M0000280,2012-04-26,S028,FOOD,5,3714,CASH
T0000000516,M0000025,2012-04-29,S008,FOOD,4,5304,CREDIT
T0000000517,M0000128,2012-04-29,S028,BOOKS,3,4927,EMONEY
T0000000518,M0000184,2012-04-29,S048,DAILY,3,12258,EMONEY
T0000000519,M0000249,2012-04-30,S011,FOOD,3,486,DEBIT
T0000000520,M0000249,2012-04-30,S049,FOOD,6,6271,POINT
T0000000521,M0000029,2012-05-03,S032,APPAREL,3,3137,EMONEY
T0000000522,M0000071,2012-05-03,S017,FOOD,3,6112,CREDIT
T0000000523,M0000084,2012-05-03,S015,APPAREL,4,16177,CASH
T0000000524,M0000084,2012-05-04,S002,ELECTRONICS,1,10039,POINT
T0000000525,M0000128,2012-05-04,S002,HOME,2,9557,CREDIT
T0000000526,M0000079,2012-05-05,S039,APPAREL,1,18384,CREDIT
T0000000527,M0000253,2012-05-05,S021,DAILY,4,7754,CASH
T0000000528,M0000084,2012-05-06,S045,APPAREL,3,17505,EMONEY
T0000000529,M0000131,2012-05-06,S020,ELECTRONICS,1,10980,CASH
T0000000530,M0000136,2012-05-06,S026,FOOD,5,7781,POINT
T0000000531,M0000256,2012-05-06,S009,FOOD,3,5629,POINT
T0000000532,M0000290,2012-05-07,S001,FOOD,4,680,EMONEY
T0000000533,M0000136,2012-05-08,S018,FOOD,6,435,CREDIT
T0000000534,M0000150,2012-05-08,S042,BOOKS,4,9496,CREDIT
T0000000535,M0000184,2012-05-08,S034,DAILY,3,9445,CREDIT
T0000000536,M0000150,2012-05-09,S020,DAILY,8,2046,CREDIT
T0000000537,M0000249,2012-05-09,S032,APPAREL,1,27195,CREDIT
T0000000538,M0000052,2012-05-10,S015,FOOD,3,1620,POINT
T0000000539,M0000042,2012-05-14,S015,APPAREL,2,1003,CREDIT
T0000000540,M0000079,2012-05-16,S001,ELECTRONICS,1,32108,CASH
T0000000541,M0000009,2012-05-17,S036,BOOKS,2,17588,CREDIT
T0000000542,M0000150,2012-05-19,S034,APPAREL,2,15938,EMONEY
T0000000543,M0000009,2012-05-20,S045,APPAREL,2,9622,CREDIT
T0000000544,M0000009,2012-05-21,S035,ELECTRONICS,1,35146,EMONEY
T0000000545,M0000029,2012-05-21,S038,ELECTRONICS,1,30045,EMONEY
T0000000546,M0000071,2012-05-21,S049,APPAREL,2,13974,EMONEY
T0000000547,M0000131,2012-05-21,S028,FOOD,1,3362,CREDIT
T0000000548,M0000154,2012-05-22,S038,DAILY,2,1322,CASH
T0000000549,M0000029,2012-05-23,S017,BOOKS,1,4668,EMONEY
T0000000550,M0000256,2012-05-23,S020,HOME,3,8637,DEBIT
T0000000551,M0000261,2012-05-23,S008,DAILY,4,13198,CREDIT
T0000000552,M0000029,2012-05-24,S032,FOOD,4,3119,POINT
T0000000553,M0000248,2012-05-25,S044,APPAREL,1,32111,DEBIT
T0000000554,M0000269,2012-05-25,S046,APPAREL,1,9360,EMONEY
T0000000555,M0000261,2012-05-27,S020,HOME,3,27222,CREDIT
T0000000556,M0000175,2012-05-28,S016,APPAREL,2,14384,EMONEY
T0000000557,M0000256,2012-05-28,S020,APPAREL,3,14102,CREDIT
T0000000558,M0000048,2012-05-29,S034,APPAREL,3,14774,EMONEY
T0000000559,M0000048,2012-05-29,S027,FOOD,2,11304,EMONEY
T0000000560,M0000136,2012-05-29,S044,HOME,1,1651,EMONEY
T0000000561,M0000249,2012-05-29,S035,FOOD,2,1495,CREDIT
T0000000562,M0000084,2012-05-30,S050,FOOD,4,6817,CREDIT
T0000000563,M0000150,2012-05-30,S010,DAILY,2,8276,CREDIT
T0000000564,M0000042,2012-06-01,S013,APPAREL,1,593,DEBIT
T0000000565,M0000136,2012-06-01,S039,DAILY,1,10173,DEBIT
T0000000566,M0000128,2012-06-02,S042,FOOD,3,3945,EMONEY
T0000000567,M0000136,2012-06-02,S017,FOOD,9,8214,EMONEY
T0000000568,M0000248,2012-06-02,S041,DAILY,5,1154,CREDIT
T0000000569,M0000029,2012-06-03,S030,BOOKS,6,1978,EMONEY
T0000000570,M0000048,2012-06-03,S007,APPAREL,2,59428,CREDIT
T0000000571,M0000084,2012-06-03,S039,FOOD,9,3329,CREDIT
T0000000572,M0000249,2012-06-03,S040,FOOD,3,4918,EMONEY
T0000000573,M0000009,2012-06-05,S005,FOOD,2,13288,POINT
T0000000574,M0000071,2012-06-05,S030,FOOD,5,26874,CREDIT
T0000000575,M0000048,2012-06-06,S037,APPAREL,2,57553,CREDIT
T0000000576,M0000269,2012-06-06,S029,DAILY,5,3198,CASH
T0000000577,M0000136,2012-06-07,S029,FOOD,4,1318,EMONEY
T0000000578,M0000223,2012-06-07,S026,FOOD,3,15268,CREDIT
T0000000579,M0000253,2012-06-07,S040,APPAREL,1,45734,DEBIT
T0000000580,M0000048,2012-06-08,S050,FOOD,3,6950,CASH
T0000000581,M0000269,2012-06-08,S007,DAILY,5,6304,EMONEY
T0000000582,M0000150,2012-06-09,S050,HOME,2,16941,CREDIT
T0000000583,M0000256,2012-06-09,S027,ELECTRONICS,2,20828,CREDIT
T0000000584,M0000048,2012-06-10,S017,ELECTRONICS,1,78281,CREDIT
T0000000585,M0000184,2012-06-10,S045,ELECTRONICS,1,39889,CREDIT
T0000000586,M0000253,2012-06-10,S039,APPAREL,3,73300,CREDIT
T0000000587,M0000048,2012-06-11,S036,APPAREL,2,5781,CASH
T0000000588,M0000071,2012-06-11,S013,FOOD,5,22337,DEBIT
T0000000589,M0000253,2012-06-11,S020,DAILY,5,18668,DEBIT
T0000000590,M0000253,2012-06-11,S004,DAILY,4,36804,CREDIT
T0000000591,M0000029,2012-06-12,S043,FOOD,6,5150,DEBIT
T0000000592,M0000084,2012-06-12,S013,FOOD,4,8631,CREDIT
T0000000593,M0000136,2012-06-12,S041,APPAREL,1,71445,DEBIT
T0000000594,M0000048,2012-06-14,S037,APPAREL,2,8251,DEBIT
T0000000595,M0000261,2012-06-15,S004,HOME,3,16347,EMONEY
T0000000596,M0000009,2012-06-16,S027,HOME,1,32090,EMONEY
T0000000597,M0000131,2012-06-16,S042,BOOKS,7,2131,POINT
T0000000598,M0000280,2012-06-17,S017,FOOD,6,9660,POINT
T0000000599,M0000126,2012-06-18,S015,HOME,1,1624,CREDIT
T0000000600,M0000059,2012-06-19,S046,DAILY,4,4247,DEBIT
T0000000601,M0000154,2012-06-19,S032,ELECTRONICS,1,6182,DEBIT
T0000000602,M0000042,2012-06-20,S044,FOOD,4,25,DEBIT
T0000000603,M0000126,2012-06-21,S010,APPAREL,2,2223,CREDIT
T0000000604,M0000184,2012-06-21,S009,FOOD,6,4123,DEBIT
T0000000605,M0000217,2012-06-21,S025,FOOD,3,4268,CREDIT
T0000000606,M0000016,2012-06-22,S021,BOOKS,3,2826,CREDIT
T0000000607,M0000059,2012-06-26,S027,DAILY,3,8536,EMONEY
T0000000608,M0000256,2012-06-26,S025,FOOD,2,12416,CREDIT
T0000000609,M0000136,2012-06-27,S009,BOOKS,3,11008,CREDIT
T0000000610,M0000150,2012-06-28,S046,FOOD,3,32691,CREDIT
T0000000611,M0000054,2012-06-29,S004,HOME,2,4181,CREDIT
T0000000612,M0000280,2012-06-29,S019,HOME,2,38583,CASH
T0000000613,M0000280,2012-06-29,S011,FOOD,5,8680,CREDIT
T0000000614,M0000128,2012-06-30,S044,FOOD,1,2411,CREDIT
T0000000615,M0000079,2012-07-01,S004,DAILY,2,7052,CREDIT
T0000000616,M0000249,2012-07-01,S025,APPAREL,1,8042,CREDIT
T0000000617,M0000022,2012-07-02,S037,APPAREL,1,14384,EMONEY
T0000000618,M0000131,2012-07-02,S008,ELECTRONICS,1,69836,DEBIT
T0000000619,M0000253,2012-07-02,S019,BOOKS,2,12313,CREDIT
T0000000620,M0000249,2012-07-04,S048,APPAREL,3,5982,DEBIT
T0000000621,M0000059,2012-07-05,S033,FOOD,2,10321,CREDIT
T0000000622,M0000248,2012-07-05,S014,HOME,1,40828,CASH
T0000000623,M0000016,2012-07-06,S003,APPAREL,1,28612,EMONEY
T0000000624,M0000136,2012-07-06,S011,DAILY,2,11327,EMONEY
T0000000625,M0000256,2012-07-06,S034,FOOD,4,19757,CREDIT
T0000000626,M0000084,2012-07-07,S014,HOME,1,6130,EMONEY
T0000000627,M0000128,2012-07-07,S018,FOOD,4,3665,POINT
T0000000628,M0000256,2012-07-07,S038,APPAREL,1,6389,EMONEY
T0000000629,M0000256,2012-07-07,S003,DAILY,4,12753,CREDIT
T0000000630,M0000071,2012-07-08,S046,FOOD,3,1292,DEBIT
T0000000631,M0000248,2012-07-08,S027,FOOD,4,9304,CASH
T0000000632,M0000290,2012-07-08,S026,HOME,1,8995,CREDIT
T0000000633,M0000150,2012-07-10,S011,BOOKS,4,7896,CREDIT
T0000000634,M0000256,2012-07-10,S014,BOOKS,2,17107,EMONEY
T0000000635,M0000071,2012-07-11,S009,APPAREL,2,85558,DEBIT
T0000000636,M0000048,2012-07-12,S042,DAILY,5,4534,CREDIT
T0000000637,M0000059,2012-07-12,S021,FOOD,3,17638,CASH
T0000000638,M0000253,2012-07-13,S046,FOOD,5,32705,EMONEY
T0000000639,M0000131,2012-07-14,S016,FOOD,2,4668,CREDIT
T0000000640,M0000136,2012-07-14,S006,APPAREL,4,10695,DEBIT
T0000000641,M0000269,2012-07-14,S041,APPAREL,2,7462,CREDIT
T0000000642,M0000280,2012-07-14,S037,FOOD,2,20272,DEBIT
T0000000643,M0000059,2012-07-15,S011,APPAREL,2,58739,CREDIT
T0000000644,M0000071,2012-07-15,S028,APPAREL,2,25002,EMONEY
T0000000645,M0000184,2012-07-15,S050,DAILY,3,507,CREDIT
T0000000646,M0000029,2012-07-16,S029,APPAREL,1,1842,CREDIT
T0000000647,M0000054,2012-07-16,S011,FOOD,3,2251,CREDIT
T0000000648,M0000059,2012-07-16,S035,APPAREL,1,48108,CREDIT
T0000000649,M0000131,2012-07-16,S036,FOOD,3,4257,DEBIT
T0000000650,M0000268,2012-07-16,S006,ELECTRONICS,1,13729,CREDIT
T0000000651,M0000126,2012-07-17,S025,HOME,3,5891,CREDIT
T0000000652,M0000280,2012-07-17,S032,ELECTRONICS,1,64170,DEBIT
T0000000653,M0000253,2012-07-18,S047,HOME,4,80151,DEBIT
T0000000654,M0000128,2012-07-19,S018,FOOD,5,7621,CREDIT
T0000000655,M0000217,2012-07-19,S040,APPAREL,1,8625,CREDIT
T0000000656,M0000249,2012-07-19,S028,BOOKS,2,6607,DEBIT
T0000000657,M0000029,2012-07-20,S029,FOOD,4,1416,DEBIT
T0000000658,M0000048,2012-07-21,S026,FOOD,4,6736,DEBIT
T0000000659,M0000059,2012-07-21,S022,FOOD,6,25594,DEBIT
T0000000660,M0000059,2012-07-21,S003,FOOD,3,9088,CREDIT
T0000000661,M0000184,2012-07-21,S021,DAILY,7,6244,DEBIT
T0000000662,M0000290,2012-07-21,S019,DAILY,2,657,CASH
T0000000663,M0000150,2012-07-22,S034,HOME,2,35520,CREDIT
T0000000664,M0000150,2012-07-22,S049,FOOD,4,1881,CREDIT
T0000000665,M0000261,2012-07-23,S037,APPAREL,1,9024,DEBIT
T0000000666,M0000126,2012-07-24,S050,BOOKS,3,1020,DEBIT
T0000000667,M0000256,2012-07-24,S040,APPAREL,1,20228,EMONEY
T0000000668,M0000150,2012-07-25,S047,BOOKS,2,12333,POINT
T0000000669,M0000248,2012-07-25,S022,ELECTRONICS,1,61291,CREDIT
T0000000670,M0000248,2012-07-25,S021,FOOD,4,13227,DEBIT
T0000000671,M0000128,2012-07-26,S015,BOOKS,6,1983,CREDIT
T0000000672,M0000150,2012-07-27,S041,APPAREL,1,37796,CREDIT
T0000000673,M0000249,2012-07-27,S028,FOOD,6,2396,EMONEY
T0000000674,M0000154,2012-07-29,S027,APPAREL,3,4553,CREDIT
T0000000675,M0000059,2012-07-30,S021,FOOD,3,16162,POINT
T0000000676,M0000084,2012-07-30,S024,APPAREL,3,7906,CREDIT
T0000000677,M0000269,2012-07-30,S016,FOOD,4,5812,CREDIT
T0000000678,M0000029,2012-07-31,S011,DAILY,1,3080,CASH
T0000000679,M0000079,2012-07-31,S014,BOOKS,1,2804,EMONEY
T0000000680,M0000184,2012-07-31,S042,HOME,2,56398,CREDIT
T0000000681,M0000175,2012-08-02,S040,APPAREL,2,11092,EMONEY
T0000000682,M0000042,2012-08-03,S011,FOOD,2,86,EMONEY
T0000000683,M0000042,2012-08-03,S034,APPAREL,2,466,CREDIT
T0000000684,M0000029,2012-08-04,S018,APPAREL,2,7689,CASH
T0000000685,M0000154,2012-08-04,S023,FOOD,3,8223,CREDIT
T0000000686,M0000256,2012-08-04,S007,BOOKS,5,21297,DEBIT
T0000000687,M0000295,2012-08-04,S033,FOOD,2,9950,CASH
T0000000688,M0000059,2012-08-05,S041,APPAREL,1,19051,CASH
T0000000689,M0000256,2012-08-05,S017,FOOD,3,16306,CREDIT
T0000000690,M0000052,2012-08-06,S004,FOOD,4,7054,CASH
T0000000691,M0000154,2012-08-06,S015,FOOD,4,6481,CREDIT
T0000000692,M0000048,2012-08-07,S031,APPAREL,2,28140,EMONEY
T0000000693,M0000128,2012-08-07,S050,BOOKS,4,3840,CASH
T0000000694,M0000261,2012-08-07,S015,DAILY,1,3034,EMONEY
T0000000695,M0000009,2012-08-08,S024,FOOD,7,6845,CASH
T0000000696,M0000084,2012-08-08,S049,ELECTRONICS,1,21898,EMONEY
T0000000697,M0000253,2012-08-08,S032,DAILY,4,36295,CASH
T0000000698,M0000223,2012-08-09,S044,FOOD,2,24161,CASH
T0000000699,M0000290,2012-08-09,S024,DAILY,4,1823,CREDIT
T0000000700,M0000025,2012-08-10,S045,APPAREL,2,4937,POINT
T0000000701,M0000217,2012-08-10,S039,HOME,1,4020,POINT
T0000000702,M0000295,2012-08-10,S010,FOOD,3,3404,CREDIT
T0000000703,M0000048,2012-08-11,S040,DAILY,3,3308,CREDIT
T0000000704,M0000136,2012-08-11,S050,FOOD,4,7239,DEBIT
T0000000705,M0000150,2012-08-11,S025,DAILY,7,17547,EMONEY
T0000000706,M0000256,2012-08-11,S018,FOOD,4,6164,CASH
T0000000707,M0000175,2012-08-12,S049,FOOD,4,356,DEBIT
T0000000708,M0000022,2012-08-13,S044,APPAREL,2,3278,CREDIT
T0000000709,M0000126,2012-08-13,S043,HOME,2,1353,DEBIT
T0000000710,M0000256,2012-08-13,S006,DAILY,5,3574,CASH
T0000000711,M0000059,2012-08-14,S021,FOOD,4,8984,CASH
T0000000712,M0000136,2012-08-14,S028,APPAREL,1,21228,EMONEY
T0000000713,M0000248,2012-08-14,S041,HOME,2,15828,CREDIT
T0000000714,M0000261,2012-08-14,S015,FOOD,3,7955,CREDIT
T0000000715,M0000248,2012-08-15,S041,APPAREL,3,36974,DEBIT
T0000000716,M0000084,2012-08-16,S042,BOOKS,5,2273,DEBIT
T0000000717,M0000150,2012-08-16,S007,FOOD,2,13445,DEBIT
T0000000718,M0000048,2012-08-17,S033,APPAREL,2,20419,CREDIT
T0000000719,M0000150,2012-08-17,S023,FOOD,3,6839,CREDIT
T0000000720,M0000261,2012-08-17,S043,APPAREL,1,64655,CREDIT
T0000000721,M0000290,2012-08-17,S026,DAILY,3,507,EMONEY
T0000000722,M0000059,2012-08-18,S018,FOOD,5,1614,CREDIT
T0000000723,M0000059,2012-08-18,S041,BOOKS,3,13898,CASH
T0000000724,M0000150,2012-08-19,S006,APPAREL,1,21384,CASH
T0000000725,M0000141,2012-08-20,S045,FOOD,2,11632,EMONEY
T0000000726,M0000079,2012-08-21,S001,FOOD,4,8387,EMONEY
T0000000727,M0000109,2012-08-21,S025,APPAREL,2,2464,EMONEY
T0000000728,M0000269,2012-08-21,S009,FOOD,6,2981,DEBIT
T0000000729,M0000280,2012-08-21,S015,FOOD,5,16066,POINT
T0000000730,M0000154,2012-08-22,S018,APPAREL,3,7884,CREDIT
T0000000731,M0000141,2012-08-23,S010,APPAREL,1,75864,CREDIT
T0000000732,M0000052,2012-08-24,S036,FOOD,4,5006,DEBIT
T0000000733,M0000141,2012-08-24,S003,FOOD,4,17155,CASH
T0000000734,M0000295,2012-08-25,S014,FOOD,3,8278,CASH
T0000000735,M0000016,2012-08-26,S033,DAILY,5,28398,EMONEY
T0000000736,M0000150,2012-08-26,S018,FOOD,3,4444,CREDIT
T0000000737,M0000269,2012-08-26,S005,FOOD,4,4372,DEBIT
T0000000738,M0000022,2012-08-27,S026,FOOD,6,6196,CREDIT
T0000000739,M0000128,2012-08-27,S013,APPAREL,2,9738,CREDIT
T0000000740,M0000048,2012-08-29,S022,FOOD,3,19891,CREDIT
T0000000741,M0000054,2012-08-29,S024,BOOKS,5,3553,EMONEY
T0000000742,M0000084,2012-08-29,S023,DAILY,2,6005,EMONEY
T0000000743,M0000109,2012-08-29,S017,APPAREL,2,8009,CREDIT
T0000000744,M0000109,2012-08-30,S048,DAILY,3,4751,CREDIT
T0000000745,M0000295,2012-08-30,S013,FOOD,1,14607,CREDIT
T0000000746,M0000059,2012-09-02,S031,FOOD,5,3417,CREDIT
T0000000747,M0000059,2012-09-02,S049,APPAREL,2,31238,CASH
T0000000748,M0000154,2012-09-02,S031,APPAREL,2,19203,EMONEY
T0000000749,M0000249,2012-09-02,S050,APPAREL,1,6252,CASH
T0000000750,M0000048,2012-09-03,S050,FOOD,7,11099,CREDIT
T0000000751,M0000084,2012-09-03,S020,FOOD,4,10395,CREDIT
T0000000752,M0000084,2012-09-03,S044,HOME,3,13450,EMONEY
