enrollment_id,student_id,course_code,academic_year,final_grade,attendance_rate
E0000000581,S20180014,C0175,2020,S,93.1
E0000000582,S20180014,C0191,2020,A,91.6
E0000000583,S20180014,C0002,2021,A,94.3
E0000000584,S20180014,C0004,2021,F,36.2
E0000000585,S20180014,C0062,2021,D,75.5
E0000000586,S20180014,C0083,2021,C,53.4
E0000000587,S20180014,C0100,2021,C,67.5
E0000000588,S20180014,C0104,2021,A,86.7
E0000000589,S20180014,C0110,2021,S,91.0
E0000000590,S20180014,C0112,2021,B,78.9
E0000000591,S20180014,C0124,2021,F,25.9
E0000000592,S20180014,C0173,2021,W,12.0
E0000000593,S20180014,C0179,2021,B,87.3
E0000000594,S20180014,C0197,2021,A,80.8
E0000000595,S20180015,C0052,2018,B,88.0
E0000000596,S20180015,C0077,2018,A,88.0
E0000000597,S20180015,C0096,2018,A,91.0
E0000000598,S20180015,C0118,2018,D,55.4
E0000000599,S20180015,C0121,2018,B,94.1
E0000000600,S20180015,C0130,2018,D,54.4
E0000000601,S20180015,C0147,2018,W,25.2
E0000000602,S20180015,C0173,2018,B,87.4
E0000000603,S20180015,C0003,2019,F,48.5
E0000000604,S20180015,C0073,2019,S,93.3
E0000000605,S20180015,C0085,2019,D,60.0
E0000000606,S20180015,C0100,2019,A,92.9
E0000000607,S20180015,C0101,2019,B,84.4
E0000000608,S20180015,C0108,2019,A,85.7
E0000000609,S20180015,C0144,2019,W,15.1
E0000000610,S20180015,C0147,2019,A,96.6
E0000000611,S20180015,C0150,2019,C,72.3
E0000000612,S20180015,C0152,2019,S,97.6
E0000000613,S20180015,C0155,2019,B,77.8
E0000000614,S20180015,C0165,2019,A,90.5
E0000000615,S20180015,C0182,2019,C,69.6
E0000000616,S20180015,C0076,2020,A,82.1
E0000000617,S20180015,C0081,2020,C,79.7
E0000000618,S20180015,C0090,2020,D,79.6
E0000000619,S20180015,C0103,2020,A,89.7
E0000000620,S20180015,C0176,2020,C,66.3
E0000000621,S20180015,C0194,2020,A,82.1
E0000000622,S20180015,C0196,2020,S,97.5
E0000000623,S20180015,C0042,2021,B,71.0
E0000000624,S20180015,C0050,2021,B,76.2
E0000000625,S20180015,C0058,2021,C,70.3
E0000000626,S20180015,C0121,2021,B,76.7
E0000000627,S20180015,C0131,2021,F,36.8
E0000000628,S20180015,C0149,2021,B,68.2
E0000000629,S20180015,C0173,2021,B,80.0
E0000000630,S20180016,C0009,2018,D,74.8
E0000000631,S20180016,C0056,2018,A,89.3
E0000000632,S20180016,C0101,2018,S,92.3
E0000000633,S20180016,C0156,2018,B,79.1
E0000000634,S20180016,C0183,2018,B,73.9
E0000000635,S20180016,C0193,2018,D,42.4
E0000000636,S20180016,C0005,2019,F,28.3
E0000000637,S20180016,C0009,2019,A,80.7
E0000000638,S20180016,C0055,2019,B,81.8
E0000000639,S20180016,C0066,2019,D,60.1
E0000000640,S20180016,C0078,2019,B,78.2
E0000000641,S20180016,C0082,2019,A,87.1
E0000000642,S20180016,C0093,2019,B,70.1
E0000000643,S20180016,C0104,2019,A,80.6
E0000000644,S20180016,C0111,2019,C,76.6
E0000000645,S20180016,C0129,2019,B,76.9
E0000000646,S20180016,C0132,2019,C,57.2
E0000000647,S20180016,C0145,2019,F,49.3
E0000000648,S20180016,C0182,2019,C,71.4
E0000000649,S20180016,C0183,2019,C,70.5
E0000000650,S20180016,C0200,2019,D,70.1
E0000000651,S20180016,C0015,2020,D,73.9
E0000000652,S20180016,C0035,2020,B,78.6
E0000000653,S20180016,C0066,2020,C,65.9
E0000000654,S20180016,C0107,2020,B,79.8
E0000000655,S20180016,C0111,2020,C,70.0
E0000000656,S20180016,C0119,2020,B,86.5
E0000000657,S20180016,C0126,2020,F,49.7
E0000000658,S20180016,C0139,2020,F,33.8
E0000000659,S20180016,C0150,2020,W,13.0
E0000000660,S20180016,C0175,2020,B,87.6
E0000000661,S20180016,C0081,2021,C,64.8
E0000000662,S20180016,C0123,2021,F,44.3
E0000000663,S20180016,C0137,2021,F,40.9
E0000000664,S20180017,C0007,2018,C,57.2
E0000000665,S20180017,C0013,2018,C,88.4
E0000000666,S20180017,C0037,2018,S,93.4
E0000000667,S20180017,C0049,2018,C,58.0
E0000000668,S20180017,C0084,2018,C,81.8
E0000000669,S20180017,C0090,2018,C,78.7
E0000000670,S20180017,C0118,2018,D,65.3
E0000000671,S20180017,C0120,2018,B,73.4
E0000000672,S20180017,C0138,2018,A,85.7
E0000000673,S20180017,C0163,2018,B,83.2
E0000000674,S20180017,C0170,2018,W,18.7
E0000000675,S20180017,C0175,2018,D,73.9
E0000000676,S20180017,C0183,2018,C,71.4
E0000000677,S20180017,C0006,2019,B,77.1
E0000000678,S20180017,C0015,2019,C,64.5
E0000000679,S20180017,C0021,2019,B,73.0
E0000000680,S20180017,C0026,2019,S,95.0
E0000000681,S20180017,C0045,2019,F,13.1
E0000000682,S20180017,C0108,2019,C,59.6
E0000000683,S20180017,C0138,2019,C,70.4
E0000000684,S20180017,C0154,2019,C,55.3
E0000000685,S20180017,C0155,2019,B,76.4
E0000000686,S20180017,C0173,2019,S,97.1
E0000000687,S20180017,C0197,2019,C,70.5
E0000000688,S20180017,C0200,2019,A,97.3
E0000000689,S20180017,C0058,2020,B,95.8
E0000000690,S20180017,C0067,2020,F,35.1
E0000000691,S20180017,C0087,2020,A,86.4
E0000000692,S20180017,C0105,2020,S,91.9
E0000000693,S20180017,C0117,2020,S,92.8
E0000000694,S20180017,C0173,2020,B,76.6
E0000000695,S20180017,C0182,2020,B,77.7
E0000000696,S20180017,C0195,2020,B,77.0
E0000000697,S20180017,C0003,2021,S,96.9
E0000000698,S20180017,C0037,2021,C,77.7
E0000000699,S20180017,C0058,2021,C,70.1
E0000000700,S20180017,C0079,2021,D,56.7
E0000000701,S20180017,C0125,2021,B,81.7
E0000000702,S20180017,C0126,2021,C,76.8
E0000000703,S20180017,C0164,2021,W,28.7
E0000000704,S20180017,C0188,2021,F,36.0
E0000000705,S20180018,C0024,2018,D,62.7
E0000000706,S20180018,C0026,2018,C,87.8
E0000000707,S20180018,C0046,2018,A,86.8
E0000000708,S20180018,C0064,2018,C,61.5
E0000000709,S20180018,C0073,2018,B,80.8
E0000000710,S20180018,C0088,2018,A,81.8
E0000000711,S20180018,C0097,2018,B,85.3
E0000000712,S20180018,C0105,2018,C,85.5
E0000000713,S20180018,C0114,2018,B,72.4
E0000000714,S20180018,C0122,2018,A,86.3
E0000000715,S20180018,C0165,2018,B,77.6
E0000000716,S20180018,C0182,2018,A,84.6
E0000000717,S20180018,C0009,2019,F,44.7
E0000000718,S20180018,C0048,2019,A,95.7
E0000000719,S20180018,C0052,2019,B,79.8
E0000000720,S20180018,C0064,2019,W,21.9
E0000000721,S20180018,C0077,2019,B,78.0
E0000000722,S20180018,C0099,2019,C,54.6
E0000000723,S20180018,C0103,2019,S,90.2
E0000000724,S20180018,C0123,2019,B,64.7
E0000000725,S20180018,C0147,2019,S,90.7
E0000000726,S20180018,C0151,2019,C,57.0
E0000000727,S20180018,C0155,2019,F,31.8
E0000000728,S20180018,C0191,2019,B,93.0
E0000000729,S20180018,C0192,2019,C,64.0
E0000000730,S20180018,C0018,2020,D,70.8
E0000000731,S20180018,C0027,2020,A,83.8
E0000000732,S20180018,C0039,2020,B,79.7
E0000000733,S20180018,C0051,2020,C,65.3
E0000000734,S20180018,C0056,2020,A,96.6
E0000000735,S20180018,C0065,2020,S,92.9
E0000000736,S20180018,C0119,2020,C,53.4
E0000000737,S20180018,C0124,2020,C,83.2
E0000000738,S20180018,C0132,2020,A,82.6
E0000000739,S20180018,C0183,2020,D,74.6
E0000000740,S20180018,C0188,2020,F,30.7
E0000000741,S20180018,C0196,2020,B,82.2
E0000000742,S20180018,C0019,2021,C,75.4
E0000000743,S20180018,C0024,2021,B,86.3
E0000000744,S20180018,C0025,2021,C,66.0
E0000000745,S20180018,C0058,2021,A,87.1
E0000000746,S20180018,C0060,2021,S,94.6
E0000000747,S20180018,C0093,2021,B,61.0
E0000000748,S20180018,C0126,2021,B,66.2
E0000000749,S20180018,C0149,2021,C,68.4
E0000000750,S20180019,C0009,2018,C,70.0
E0000000751,S20180019,C0029,2018,B,83.9
E0000000752,S20180019,C0039,2018,C,81.5
E0000000753,S20180019,C0042,2018,F,47.0
E0000000754,S20180019,C0063,2018,F,30.4
E0000000755,S20180019,C0083,2018,B,83.6
E0000000756,S20180019,C0115,2018,C,76.0
E0000000757,S20180019,C0154,2018,B,82.7
E0000000758,S20180019,C0174,2018,F,43.1
E0000000759,S20180019,C0176,2018,A,95.9
E0000000760,S20180019,C0193,2018,A,88.4
E0000000761,S20180019,C0047,2019,A,84.3
E0000000762,S20180019,C0055,2019,A,81.0
E0000000763,S20180019,C0096,2019,B,70.5
E0000000764,S20180019,C0099,2019,S,90.2
E0000000765,S20180019,C0121,2019,A,98.8
E0000000766,S20180019,C0126,2019,C,89.4
E0000000767,S20180019,C0187,2019,S,99.9
E0000000768,S20180019,C0200,2019,B,78.9
E0000000769,S20180019,C0011,2020,S,91.6
E0000000770,S20180019,C0021,2020,B,75.7
E0000000771,S20180019,C0035,2020,B,75.5
E0000000772,S20180019,C0050,2020,B,77.9
E0000000773,S20180019,C0051,2020,B,82.3
E0000000774,S20180019,C0118,2020,A,83.4
E0000000775,S20180019,C0127,2020,C,78.9
E0000000776,S20180019,C0129,2020,A,93.8
E0000000777,S20180019,C0144,2020,D,57.0
E0000000778,S20180019,C0162,2020,A,94.5
E0000000779,S20180019,C0179,2020,B,70.5
E0000000780,S20180019,C0190,2020,C,78.2
E0000000781,S20180019,C0198,2020,A,80.0
E0000000782,S20180019,C0033,2021,C,77.4
E0000000783,S20180019,C0037,2021,C,76.3
E0000000784,S20180019,C0050,2021,A,88.6
E0000000785,S20180019,C0134,2021,D,76.6
E0000000786,S20180019,C0179,2021,C,69.8
E0000000787,S20180019,C0183,2021,S,93.5
E0000000788,S20180020,C0012,2018,D,58.2
E0000000789,S20180020,C0029,2018,B,78.3
E0000000790,S20180020,C0053,2018,S,95.4
E0000000791,S20180020,C0120,2018,D,62.3
E0000000792,S20180020,C0132,2018,B,87.1
E0000000793,S20180020,C0143,2018,W,18.0
E0000000794,S20180020,C0163,2018,B,63.0
E0000000795,S20180020,C0170,2018,A,99.8
E0000000796,S20180020,C0026,2019,C,73.2
E0000000797,S20180020,C0064,2019,A,92.8
E0000000798,S20180020,C0081,2019,B,63.7
E0000000799,S20180020,C0097,2019,A,95.0
E0000000800,S20180020,C0099,2019,C,64.9
E0000000801,S20180020,C0108,2019,A,84.6
E0000000802,S20180020,C0138,2019,C,64.5
E0000000803,S20180020,C0155,2019,B,78.0
E0000000804,S20180020,C0157,2019,F,48.8
E0000000805,S20180020,C0198,2019,D,45.9
E0000000806,S20180020,C0014,2020,B,88.0
E0000000807,S20180020,C0035,2020,C,50.4
E0000000808,S20180020,C0076,2020,F,46.3
E0000000809,S20180020,C0078,2020,C,75.2
E0000000810,S20180020,C0101,2020,B,75.9
E0000000811,S20180020,C0110,2020,A,86.9
E0000000812,S20180020,C0160,2020,W,27.4
E0000000813,S20180020,C0162,2020,C,88.1
E0000000814,S20180020,C0012,2021,D,56.2
E0000000815,S20180020,C0017,2021,B,86.5
E0000000816,S20180020,C0024,2021,C,72.6
E0000000817,S20180020,C0069,2021,C,67.1
E0000000818,S20180020,C0072,2021,A,87.6
E0000000819,S20180020,C0086,2021,S,90.1
E0000000820,S20180020,C0157,2021,F,48.5
E0000000821,S20180020,C0164,2021,F,44.1
E0000000822,S20180020,C0174,2021,B,69.1
E0000000823,S20180021,C0026,2018,S,99.5
E0000000824,S20180021,C0033,2018,A,97.1
E0000000825,S20180021,C0052,2018,D,63.2
E0000000826,S20180021,C0100,2018,B,75.4
E0000000827,S20180021,C0101,2018,S,98.3
E0000000828,S20180021,C0174,2018,B,85.3
E0000000829,S20180021,C0198,2018,F,11.4
E0000000830,S20180021,C0053,2019,W,18.1
E0000000831,S20180021,C0080,2019,A,92.1
E0000000832,S20180021,C0102,2019,B,99.5
E0000000833,S20180021,C0186,2019,B,98.2
E0000000834,S20180021,C0193,2019,B,88.4
E0000000835,S20180021,C0016,2020,A,82.5
E0000000836,S20180021,C0018,2020,D,67.4
E0000000837,S20180021,C0035,2020,B,80.7
E0000000838,S20180021,C0051,2020,A,98.7
E0000000839,S20180021,C0123,2020,S,99.0
E0000000840,S20180021,C0157,2020,C,74.7
E0000000841,S20180021,C0002,2021,F,35.2
E0000000842,S20180021,C0076,2021,C,65.3
E0000000843,S20180021,C0084,2021,B,88.8
E0000000844,S20180021,C0105,2021,D,69.1
E0000000845,S20180021,C0170,2021,B,84.1
E0000000846,S20180021,C0171,2021,C,63.1
E0000000847,S20180021,C0178,2021,A,81.8
E0000000848,S20180022,C0021,2018,A,80.3
E0000000849,S20180022,C0038,2018,D,74.8
E0000000850,S20180022,C0044,2018,A,82.4
E0000000851,S20180022,C0060,2018,D,65.4
E0000000852,S20180022,C0073,2018,B,82.0
E0000000853,S20180022,C0082,2018,S,94.1
E0000000854,S20180022,C0099,2018,B,85.5
E0000000855,S20180022,C0103,2018,D,49.6
E0000000856,S20180022,C0130,2018,A,82.8
E0000000857,S20180022,C0166,2018,A,87.8
E0000000858,S20180022,C0193,2018,B,80.6
E0000000859,S20180022,C0071,2019,C,83.3
E0000000860,S20180022,C0093,2019,S,93.4
E0000000861,S20180022,C0123,2019,A,99.2
E0000000862,S20180022,C0127,2019,S,92.7
E0000000863,S20180022,C0165,2019,D,47.6
E0000000864,S20180022,C0186,2019,W,22.2
E0000000865,S20180022,C0004,2020,C,84.2
E0000000866,S20180022,C0012,2020,A,90.6
E0000000867,S20180022,C0029,2020,C,58.0
E0000000868,S20180022,C0035,2020,F,49.4
E0000000869,S20180022,C0037,2020,S,92.3
E0000000870,S20180022,C0042,2020,F,47.6
E0000000871,S20180022,C0046,2020,A,91.6
E0000000872,S20180022,C0069,2020,A,99.4
E0000000873,S20180022,C0100,2020,A,84.5
E0000000874,S20180022,C0103,2020,C,70.1
E0000000875,S20180022,C0108,2020,D,51.8
E0000000876,S20180022,C0112,2020,A,95.4
E0000000877,S20180022,C0145,2020,B,65.8
E0000000878,S20180022,C0179,2020,W,21.2
E0000000879,S20180022,C0189,2020,S,95.3
E0000000880,S20180022,C0199,2020,F,46.3
E0000000881,S20180022,C0002,2021,A,98.6
E0000000882,S20180022,C0018,2021,C,77.9
E0000000883,S20180022,C0027,2021,C,58.8
E0000000884,S20180022,C0036,2021,B,86.1
E0000000885,S20180022,C0042,2021,D,65.3
E0000000886,S20180022,C0065,2021,C,74.1
E0000000887,S20180022,C0069,2021,A,88.0
E0000000888,S20180022,C0135,2021,B,63.4
E0000000889,S20180023,C0023,2018,C,71.1
E0000000890,S20180023,C0061,2018,D,77.0
E0000000891,S20180023,C0079,2018,A,92.9
E0000000892,S20180023,C0088,2018,F,38.7
E0000000893,S20180023,C0094,2018,B,74.7
E0000000894,S20180023,C0100,2018,B,83.8
E0000000895,S20180023,C0107,2018,B,69.4
E0000000896,S20180023,C0121,2018,D,66.9
E0000000897,S20180023,C0123,2018,A,86.2
E0000000898,S20180023,C0147,2018,C,77.5
E0000000899,S20180023,C0151,2018,W,27.1
E0000000900,S20180023,C0005,2019,D,73.7
E0000000901,S20180023,C0020,2019,B,69.8
E0000000902,S20180023,C0048,2019,A,97.8
E0000000903,S20180023,C0077,2019,D,70.5
E0000000904,S20180023,C0108,2019,B,99.2
E0000000905,S20180023,C0128,2019,B,78.9
E0000000906,S20180023,C0152,2019,A,89.1
E0000000907,S20180023,C0184,2019,D,55.7
E0000000908,S20180023,C0023,2020,W,27.6
E0000000909,S20180023,C0053,2020,A,86.4
E0000000910,S20180023,C0059,2020,A,81.2
E0000000911,S20180023,C0066,2020,B,99.5
E0000000912,S20180023,C0075,2020,B,66.0
E0000000913,S20180023,C0100,2020,C,55.3
E0000000914,S20180023,C0152,2020,D,43.7
E0000000915,S20180023,C0159,2020,S,94.9
E0000000916,S20180023,C0172,2020,B,94.2
E0000000917,S20180023,C0177,2020,F,33.1
E0000000918,S20180023,C0198,2020,S,94.6
E0000000919,S20180023,C0009,2021,D,70.4
E0000000920,S20180023,C0017,2021,C,63.8
E0000000921,S20180023,C0040,2021,D,73.2
E0000000922,S20180023,C0059,2021,B,80.0
E0000000923,S20180023,C0060,2021,A,81.3
E0000000924,S20180023,C0075,2021,C,78.0
E0000000925,S20180023,C0077,2021,W,28.2
E0000000926,S20180023,C0086,2021,B,74.0
E0000000927,S20180023,C0092,2021,C,88.2
E0000000928,S20180023,C0131,2021,S,94.0
E0000000929,S20180023,C0134,2021,A,95.6
E0000000930,S20180023,C0159,2021,D,50.8
E0000000931,S20180023,C0188,2021,F,48.8
E0000000932,S20180023,C0059,2022,A,89.7
E0000000933,S20180023,C0061,2022,B,86.9
E0000000934,S20180023,C0105,2022,D,54.5
E0000000935,S20180023,C0106,2022,C,76.5
E0000000936,S20180023,C0134,2022,C,80.8
E0000000937,S20180023,C0158,2022,S,90.8
E0000000938,S20180023,C0159,2022,B,77.1
E0000000939,S20180023,C0170,2022,S,92.0
E0000000940,S20180023,C0178,2022,B,89.0
E0000000941,S20180023,C0185,2022,A,89.5
E0000000942,S20180023,C0034,2023,C,73.3
E0000000943,S20180023,C0052,2023,D,52.4
E0000000944,S20180023,C0074,2023,A,86.7
E0000000945,S20180023,C0094,2023,B,65.0
E0000000946,S20180023,C0107,2023,B,77.9
E0000000947,S20180023,C0126,2023,C,75.5
E0000000948,S20180023,C0153,2023,C,78.9
E0000000949,S20180023,C0159,2023,C,57.3
E0000000950,S20180023,C0177,2023,C,68.4
E0000000951,S20180023,C0192,2023,F,12.0
E0000000952,S20180024,C0006,2018,S,92.4
E0000000953,S20180024,C0009,2018,C,64.4
E0000000954,S20180024,C0018,2018,C,68.7
E0000000955,S20180024,C0041,2018,F,43.3
E0000000956,S20180024,C0047,2018,A,94.8
E0000000957,S20180024,C0053,2018,C,58.5
E0000000958,S20180024,C0071,2018,F,34.3
E0000000959,S20180024,C0076,2018,A,82.5
E0000000960,S20180024,C0099,2018,C,83.3
E0000000961,S20180024,C0117,2018,A,84.1
E0000000962,S20180024,C0123,2018,B,86.0
E0000000963,S20180024,C0132,2018,F,39.5
E0000000964,S20180024,C0135,2018,A,89.0
E0000000965,S20180024,C0148,2018,A,98.1
E0000000966,S20180024,C0151,2018,S,96.1
E0000000967,S20180024,C0174,2018,C,72.4
E0000000968,S20180024,C0194,2018,B,94.1
E0000000969,S20180024,C0071,2019,B,64.7
E0000000970,S20180024,C0078,2019,D,73.0
E0000000971,S20180024,C0097,2019,C,65.2
E0000000972,S20180024,C0098,2019,S,96.9
E0000000973,S20180024,C0130,2019,A,99.5
E0000000974,S20180024,C0170,2019,W,7.0
E0000000975,S20180024,C0002,2020,A,86.1
E0000000976,S20180024,C0018,2020,C,76.0
E0000000977,S20180024,C0080,2020,W,24.8
E0000000978,S20180024,C0119,2020,D,66.1
E0000000979,S20180024,C0150,2020,B,67.9
E0000000980,S20180024,C0175,2020,B,81.9
E0000000981,S20180024,C0182,2020,B,86.4
E0000000982,S20180024,C0188,2020,D,45.2
E0000000983,S20180024,C0196,2020,C,63.4
E0000000984,S20180024,C0019,2021,B,89.6
E0000000985,S20180024,C0025,2021,W,19.9
E0000000986,S20180024,C0027,2021,B,70.7
E0000000987,S20180024,C0051,2021,A,82.3
E0000000988,S20180024,C0093,2021,S,99.0
E0000000989,S20180024,C0117,2021,A,82.0
E0000000990,S20180024,C0155,2021,F,36.5
E0000000991,S20180024,C0175,2021,C,86.6
E0000000992,S20180024,C0184,2021,B,77.3
E0000000993,S20180024,C0186,2021,S,96.5
E0000000994,S20180024,C0190,2021,B,90.9
E0000000995,S20180024,C0193,2021,C,68.2
E0000000996,S20180024,C0195,2021,C,66.1
E0000000997,S20180025,C0021,2018,S,90.1
E0000000998,S20180025,C0090,2018,C,67.9
E0000000999,S20180025,C0105,2018,C,81.7
E0000001000,S20180025,C0122,2018,B,70.6
E0000001001,S20180025,C0150,2018,B,72.7
E0000001002,S20180025,C0175,2018,B,69.4
E0000001003,S20180025,C0186,2018,C,79.3
E0000001004,S20180025,C0188,2018,A,87.9
E0000001005,S20180025,C0017,2019,A,81.0
E0000001006,S20180025,C0023,2019,D,67.2
E0000001007,S20180025,C0036,2019,B,62.2
E0000001008,S20180025,C0082,2019,B,74.9
E0000001009,S20180025,C0101,2019,B,78.4
E0000001010,S20180025,C0123,2019,A,88.1
E0000001011,S20180025,C0151,2019,C,61.0
E0000001012,S20180025,C0163,2019,A,90.7
E0000001013,S20180025,C0165,2019,A,84.9
E0000001014,S20180025,C0169,2019,A,82.1
E0000001015,S20180025,C0173,2019,C,67.0
E0000001016,S20180025,C0174,2019,C,77.4
E0000001017,S20180025,C0199,2019,S,93.3
E0000001018,S20180025,C0009,2020,C,52.4
E0000001019,S20180025,C0014,2020,B,96.0
E0000001020,S20180025,C0017,2020,B,68.4
E0000001021,S20180025,C0024,2020,A,88.1
E0000001022,S20180025,C0070,2020,B,79.5
E0000001023,S20180025,C0076,2020,A,83.4
E0000001024,S20180025,C0081,2020,D,75.1
E0000001025,S20180025,C0124,2020,D,53.1
E0000001026,S20180025,C0171,2020,F,40.1
E0000001027,S20180025,C0007,2021,C,76.4
E0000001028,S20180025,C0018,2021,C,72.2
E0000001029,S20180025,C0038,2021,F,40.2
E0000001030,S20180025,C0045,2021,B,79.9
E0000001031,S20180025,C0047,2021,D,59.6
E0000001032,S20180025,C0083,2021,C,76.1
E0000001033,S20180025,C0087,2021,S,91.5
E0000001034,S20180025,C0126,2021,W,22.6
E0000001035,S20180025,C0131,2021,A,86.6
E0000001036,S20180025,C0162,2021,D,52.2
E0000001037,S20180025,C0170,2021,C,60.5
E0000001038,S20180026,C0021,2018,S,97.2
E0000001039,S20180026,C0078,2018,F,47.5
E0000001040,S20180026,C0114,2018,C,82.7
E0000001041,S20180026,C0121,2018,W,29.6
E0000001042,S20180026,C0132,2018,D,46.1
E0000001043,S20180026,C0151,2018,D,72.3
E0000001044,S20180026,C0029,2019,C,86.6
E0000001045,S20180026,C0039,2019,S,96.9
E0000001046,S20180026,C0049,2019,C,69.1
E0000001047,S20180026,C0073,2019,A,99.8
E0000001048,S20180026,C0120,2019,D,50.3
E0000001049,S20180026,C0142,2019,D,79.8
E0000001050,S20180026,C0164,2019,B,85.1
E0000001051,S20180026,C0172,2019,B,74.0
E0000001052,S20180026,C0006,2020,S,93.2
E0000001053,S20180026,C0039,2020,A,94.5
E0000001054,S20180026,C0045,2020,D,67.2
E0000001055,S20180026,C0078,2020,S,91.0
E0000001056,S20180026,C0087,2020,C,68.8
E0000001057,S20180026,C0093,2020,W,28.8
E0000001058,S20180026,C0125,2020,C,56.9
E0000001059,S20180026,C0129,2020,B,89.7
E0000001060,S20180026,C0135,2020,B,78.1
E0000001061,S20180026,C0146,2020,A,90.4
E0000001062,S20180026,C0154,2020,W,27.2
E0000001063,S20180026,C0170,2020,B,84.6
E0000001064,S20180026,C0191,2020,C,66.8
E0000001065,S20180026,C0008,2021,C,77.9
E0000001066,S20180026,C0013,2021,B,79.5
E0000001067,S20180026,C0036,2021,C,69.4
E0000001068,S20180026,C0075,2021,B,85.7
E0000001069,S20180026,C0086,2021,A,81.3
E0000001070,S20180026,C0091,2021,B,66.7
E0000001071,S20180026,C0112,2021,B,86.1
E0000001072,S20180026,C0186,2021,C,76.3
E0000001073,S20180026,C0187,2021,D,53.0
E0000001074,S20180026,C0198,2021,C,73.3
E0000001075,S20180027,C0023,2018,A,91.3
E0000001076,S20180027,C0026,2018,C,81.5
E0000001077,S20180027,C0029,2018,A,93.5
E0000001078,S20180027,C0052,2018,B,69.7
E0000001079,S20180027,C0069,2018,B,74.5
E0000001080,S20180027,C0083,2018,D,77.2
E0000001081,S20180027,C0128,2018,S,97.6
E0000001082,S20180027,C0132,2018,S,93.1
E0000001083,S20180027,C0166,2018,D,72.6
E0000001084,S20180027,C0172,2018,B,62.5
E0000001085,S20180027,C0038,2019,B,75.3
E0000001086,S20180027,C0073,2019,C,62.5
E0000001087,S20180027,C0082,2019,B,60.8
E0000001088,S20180027,C0097,2019,B,78.0
E0000001089,S20180027,C0130,2019,F,40.5
E0000001090,S20180027,C0150,2019,F,30.2
E0000001091,S20180027,C0154,2019,B,98.8
E0000001092,S20180027,C0194,2019,D,78.0
E0000001093,S20180027,C0200,2019,C,61.9
E0000001094,S20180027,C0023,2020,A,96.2
E0000001095,S20180027,C0037,2020,F,43.9
E0000001096,S20180027,C0077,2020,A,90.9
E0000001097,S20180027,C0124,2020,B,71.3
E0000001098,S20180027,C0200,2020,W,16.2
E0000001099,S20180027,C0021,2021,B,63.0
E0000001100,S20180027,C0031,2021,C,69.3
E0000001101,S20180027,C0046,2021,C,77.3
E0000001102,S20180027,C0083,2021,D,40.7
E0000001103,S20180027,C0116,2021,W,24.2
E0000001104,S20180027,C0125,2021,D,55.0
E0000001105,S20180027,C0127,2021,A,80.2
E0000001106,S20180027,C0149,2021,C,78.2
E0000001107,S20180028,C0025,2018,A,95.6
E0000001108,S20180028,C0083,2018,B,85.0
E0000001109,S20180028,C0099,2018,C,69.7
E0000001110,S20180028,C0129,2018,C,72.1
E0000001111,S20180028,C0131,2018,B,98.4
E0000001112,S20180028,C0151,2018,C,80.0
E0000001113,S20180028,C0166,2018,B,72.5
E0000001114,S20180028,C0178,2018,C,77.9
E0000001115,S20180028,C0019,2019,A,83.6
E0000001116,S20180028,C0028,2019,D,65.8
E0000001117,S20180028,C0078,2019,D,49.6
E0000001118,S20180028,C0100,2019,A,87.3
E0000001119,S20180028,C0121,2019,F,40.1
E0000001120,S20180028,C0130,2019,D,71.0
E0000001121,S20180028,C0151,2019,C,62.4
E0000001122,S20180028,C0155,2019,A,92.5
E0000001123,S20180028,C0175,2019,A,93.8
E0000001124,S20180028,C0186,2019,B,74.4
